# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:22:39 EST 2019 [seed=1547576558768]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
130000	-3839.054966558878	-1569.2928295084089	-2269.762137050469	3536396.556248057	1529841.0025043276	450084.80987722275	783219.4382824056	430365.4167432443	645001.1330477328	3.0	4.0	12.0	1.0	3.0	42.646664996399906	0.2674049933323888	0.29242122350446126	0.1463872229089386	0.29378656025421135	1.0E-8	-2269.762137050469	-338.5553856351527
135000	-3835.6882390455467	-1567.9591861697465	-2267.7290528758	3880593.4793195557	225603.8507568228	824174.0299096444	1561660.6341043992	586398.1111255791	1548546.2663597723	4.0	2.0	7.0	5.0	5.0	31.922344716730226	0.2627776771540122	0.30027966602514966	0.15177312060318046	0.2851695362176577	1.0E-8	-2267.7290528758	-335.7370240781832
140000	-3844.4931358099384	-1569.9424828102622	-2274.550652999676	4025470.138654152	2042814.4347221735	761413.5189035508	1171192.0747685218	1198483.9190580747	1658728.706139226	2.0	8.0	7.0	5.0	1.0	10.185250662890411	0.26362479844121667	0.29943254473794517	0.15177312060318046	0.2851695362176577	1.0E-8	-2274.550652999676	-339.73760592252154
145000	-3834.2142071509506	-1566.9325043069528	-2267.281702843998	3500220.1969802296	818404.845167665	1320727.8492531623	619025.442107086	654253.8323280711	1351974.3274546012	2.0	7.0	4.0	8.0	2.0	14.708300753761858	0.26553829996801614	0.2935256410761905	0.15576652273813563	0.2851695362176577	1.0E-8	-2267.281702843998	-337.6403280787812
150000	-3835.1221038320773	-1567.3983963222952	-2267.7237075097823	3684438.9962176005	3300086.126374273	593848.1862018841	339522.45838084177	731962.8533308747	1395116.8001293633	4.0	7.0	3.0	6.0	3.0	22.8509911317894	0.2607046264539963	0.29926543682613665	0.15176626880673644	0.28826366791313063	1.0E-8	-2267.7237075097823	-336.01872203302895
155000	-3837.0538058881293	-1568.8516585833238	-2268.2021473048057	3807360.148945729	1109834.677297758	761946.1168791058	849870.3788628866	826923.9832885555	1149774.8616766909	1.0	8.0	2.0	8.0	4.0	24.369806493859244	0.2655196383896479	0.2947228925954623	0.1467534824220414	0.2930039865928484	1.0E-8	-2268.2021473048057	-338.8575011668512
160000	-3844.9220005407265	-1576.527934489609	-2268.3940660511175	3029512.170047024	1791104.7804137617	654981.0223652978	470171.26365325344	1172149.3525848154	958333.7981106469	3.0	6.0	4.0	7.0	3.0	30.840657238680738	0.26187952553763694	0.295910290492466	0.1492061973770487	0.2930039865928484	1.0E-8	-2268.3940660511175	-345.15832918417885
165000	-3837.192324837122	-1566.1228601879873	-2271.0694646491347	3435360.8160946565	859204.7222100986	510342.4287648935	835265.3572996813	1509712.6790021763	2165470.4110832848	10.0	2.0	9.0	1.0	1.0	49.88168554643624	0.2495504215060995	0.2956521710205872	0.15042772265830293	0.30436968481501037	1.0E-8	-2271.0694646491347	-333.2636623188706
170000	-3852.739261077392	-1576.6207445274545	-2276.1185165499373	3866662.5474021523	5445592.596795736	1315667.3931393507	773970.2358716928	1028552.8750189809	1082895.9353172202	2.0	9.0	8.0	3.0	1.0	40.757695291012844	0.2532237106746867	0.29317257251750045	0.13729474881717094	0.3163089679906419	1.0E-8	-2276.1185165499373	-342.40736213278865
175000	-3851.5022975450834	-1578.3462211028823	-2273.156076442201	4451989.206289388	1822449.1550998073	2601902.9695040225	926434.2048962506	404817.8039004872	1620354.7809136468	10.0	6.0	1.0	2.0	4.0	34.098622580212904	0.23911474508840322	0.3023381706153846	0.15179611837438373	0.30675096592182843	1.0E-8	-2273.156076442201	-343.8584263571268
180000	-3840.871730702639	-1570.4660251407417	-2270.4057055618973	3928332.2095974055	1354061.0672259782	1715437.1347179085	455427.8647961684	824444.9959323606	1773959.2350644332	7.0	2.0	2.0	11.0	1.0	20.449309806088415	0.24242048442509143	0.29486672660920293	0.15179611837438373	0.3109166705913219	1.0E-8	-2270.4057055618973	-338.97215802722764
185000	-3839.5306905136695	-1568.5525684506345	-2270.9781220630352	4113656.866072679	1338931.6204185183	703999.6218908919	734253.3107978243	1256662.7993774794	947114.0085919148	1.0	6.0	1.0	3.0	12.0	20.365136534139854	0.2386721933022775	0.2995912930612583	0.15554440949719764	0.3061921041392665	1.0E-8	-2270.9781220630352	-338.5425571850084
