# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:40:13 EST 2019 [seed=1547577613245]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
190000	-3277.871007553637	-1437.706906155924	-1840.164101397713	537567.5285091065	131927.4041234458	124032.5524002352	434691.9332723978	1169017.8149221581	512636.10729348595	5.0	4.0	2.0	2.0	3.0	7.73954145634937	0.2744209385854179	0.3027942539306494	0.145755057849565	0.27702974963436794	1.0E-8	-1840.164101397713	-213.04056974402272
195000	-3289.696883578802	-1446.841860164934	-1842.8550234138681	659639.5645736518	842843.1985521793	501345.24022705044	344332.5624676331	335912.53916742053	52825.247651582264	2.0	9.0	1.0	3.0	1.0	7.614499605110992	0.2696218088036086	0.30170673482574734	0.14577535625953036	0.2828961001111139	1.0E-8	-1842.8550234138681	-223.73511228594762
200000	-3301.6060067374538	-1455.1360823067957	-1846.4699244306582	665747.912388059	637755.4137127753	805643.0836029565	524249.39343082986	758062.5507392673	600907.0811237728	2.0	3.0	4.0	2.0	5.0	6.73461144125677	0.2646563486100415	0.30231632956013077	0.1439966488163222	0.28903067301350566	1.0E-8	-1846.4699244306582	-229.33908117054247
205000	-3285.9167070223175	-1441.2836639014604	-1844.6330431208573	618969.4239680471	93459.076798854	219776.82503173556	289156.8712053854	324464.3347355816	650127.0468804111	1.0	1.0	3.0	1.0	10.0	8.317652343379692	0.2589704764118695	0.29819265214184304	0.14704374801151537	0.29579312343477226	1.0E-8	-1844.6330431208573	-219.08176045072418
210000	-3296.982823193802	-1449.696292986535	-1847.2865302072667	595677.0941066111	276479.6629651506	551919.579180721	903892.5687395633	439429.7258331655	476322.2547629006	4.0	2.0	6.0	3.0	1.0	6.983318326283826	0.2589704764118695	0.2955203264038181	0.14641028523490773	0.2990989119494048	1.0E-8	-1847.2865302072667	-224.84054991382018
215000	-3284.240045926661	-1440.6061484739612	-1843.6338974526998	503160.64735618985	770741.434870107	247290.00049672162	241691.59521246262	432833.4344093322	508703.73702854395	1.0	2.0	3.0	9.0	1.0	11.927119865496671	0.2575259594445766	0.301077619765028	0.14501758583877325	0.2963788349516222	1.0E-8	-1843.6338974526998	-215.8264941872096
220000	-3300.5459937600826	-1450.259688746427	-1850.286305013656	628611.0901573657	1194754.7942630006	541558.8148155886	599791.2852787819	491216.52493614063	1186955.3957494453	1.0	2.0	8.0	2.0	3.0	9.356671268458564	0.2575259594445766	0.29041080220023674	0.14478181824034364	0.30728142011484305	1.0E-8	-1850.286305013656	-222.70580389578134
225000	-3282.22028735197	-1437.0652453002253	-1845.1550420517449	384616.93132751086	193078.9940825684	252446.75154703032	580863.6175107328	470380.3345832409	70421.7694394304	4.0	2.0	4.0	5.0	1.0	11.977067798047525	0.2572519432420602	0.29041080220023674	0.1495928940710726	0.30274436048663056	1.0E-8	-1845.1550420517449	-213.76170168284577
230000	-3293.643856851074	-1448.2614088596495	-1845.3824479914247	601991.4195013434	446959.8295961029	1132963.4968630725	584217.3991234398	804018.154672867	277224.42824178253	8.0	2.0	3.0	2.0	1.0	11.171307785910289	0.2578789853228576	0.29543809375595226	0.14804560141489684	0.29863731950629346	1.0E-8	-1845.3824479914247	-221.1665074626975
235000	-3284.98679627167	-1442.740298486574	-1842.2464977850957	521949.79969812126	1260949.1000750116	200764.1148788853	297981.8244190331	293531.93033022666	229903.3713255892	1.0	2.0	1.0	11.0	1.0	15.239826759203154	0.26514495373636304	0.2886229844758101	0.15138691943315608	0.29484514235467096	1.0E-8	-1842.2464977850957	-217.719839455651
240000	-3288.0152766470524	-1441.2590699282312	-1846.7562067188212	808278.2545810239	259706.37720912046	287947.87330766703	81885.47036311078	214058.6325668433	403390.73055652913	1.0	1.0	5.0	1.0	8.0	11.298220099366562	0.26488601079692337	0.27780989103043224	0.15390810697913407	0.3033959911935105	1.0E-8	-1846.7562067188212	-218.76635960083888
245000	-3281.0507602687344	-1435.9994045962978	-1845.0513556724366	410734.1081895055	366907.1812294108	157682.77680997096	167834.08196729945	195094.754585278	79680.06459283915	4.0	4.0	3.0	2.0	3.0	12.410707144459609	0.2618780445098912	0.2808178573174644	0.15390810697913407	0.3033959911935105	1.0E-8	-1845.0513556724366	-215.4372646558576
