ID,Lon,Lat
Laliostoma_labrosum_2_KR337946_ZCMV12758_,44.657,-20.067
Laliostoma_labrosum_2_KR337947_ZCMV12759_,44.657,-20.067
Laliostoma_labrosum_2_KR337948_ZCMV12760_,44.657,-20.067
Laliostoma_labrosum_2_KR337949_ZCMV12761_,44.657,-20.067
Laliostoma_labrosum_2_KR337950_ZCMV12779_,44.657,-20.067
Laliostoma_labrosum_2_KR337951_ZCMV12780_,44.657,-20.067
Laliostoma_labrosum_2_KR337952_ZCMV5617_,46.95,-16.667
Laliostoma_labrosum_2_KR337953_ZCMV5618_,46.95,-16.667
Laliostoma_labrosum_2_KR337954_ZCMV5619_,46.95,-16.667
Laliostoma_labrosum_2_KR337955_ZCMV5646_,46.95,-16.667
Laliostoma_labrosum_2_KR337962_ZCMV5716_,43.667,-23.35
Laliostoma_labrosum_2_KR337963_ZCMV5717_,43.667,-23.35
Laliostoma_labrosum_2_KR337964_ZCMV5718_,43.667,-23.35
Laliostoma_labrosum_2_KR337967_ZCMV5737_,43.667,-23.35
Laliostoma_labrosum_2_KR337969_ZCMV5739_,43.667,-23.35
Laliostoma_labrosum_2_KR337972_ZCMV5742_,43.667,-23.35
Laliostoma_labrosum_2_KR337973_ZCMV5743_,43.667,-23.35
Laliostoma_labrosum_2_KR337974_ZCMV5744_,43.667,-23.35
Leioheterodon_madagascariensis_3__-__RAN37913,49.666666,-13.083333
Leioheterodon_madagascariensis_3__-__RAN38059,49.166666,-12.538333
Leioheterodon_madagascariensis_3__-__RAN39039,49.916666,-13.233333
Leioheterodon_madagascariensis_3__-__RAN43970,48.3,-13.4
Leioheterodon_madagascariensis_3__-__RAX11507,49.22204,-13.15805
Leioheterodon_madagascariensis_3__-__RAX12316,48.4003,-13.73458
Leioheterodon_madagascariensis_3__-__RAX12322,48.59631,-13.52328
Leioheterodon_madagascariensis_3__-__RAX12456,49.35818,-12.33429
Leioheterodon_madagascariensis_3__-__RAX12515,49.13416,-12.96582
Leioheterodon_madagascariensis_3__-__RAX12546,49.05586,-12.93111
Leioheterodon_madagascariensis_3__-__RAX12583,49.05586,-12.93111
Leioheterodon_madagascariensis_3__-__RAX12634,49.069077,-12.927684
Leioheterodon_madagascariensis_3__-__RAX12648,49.138584,-12.965646
Leioheterodon_madagascariensis_3__-__RAX12649,49.11829,-12.95703
Leioheterodon_madagascariensis_3__-__RAX12650,49.11829,-12.95703
Leioheterodon_madagascariensis_3__-__RAX2395,48.8,-13.788406
Leioheterodon_madagascariensis_3__-__RAX5299,49.44341,-13.6991
Leioheterodon_modestus_6__-__RAN38863,45.083333,-24.6
Leioheterodon_modestus_6__-__RAN58931,43.873683,-21.859866
Leioheterodon_modestus_6__-__RAN65328,43.25166,-22.135262
Leioheterodon_modestus_6__-__RAN67720,44.038806,-17.83233
Leioheterodon_modestus_6__-__RAN68053,45.045763,-16.108496
Leioheterodon_modestus_6__-__RAN68344,45.770193,-15.914705
Leioheterodon_modestus_6__-__RAN68742,45.988683,-15.905859
Leioheterodon_modestus_6__-__RAX11865,44.990326,-21.672318
Leioheterodon_modestus_6__-__RAX11866,44.9934,-21.6746
Leioheterodon_modestus_6__-__RAX12311,47.05792,-16.74127
Leioheterodon_modestus_6__-__RAX12312,47.06771,-16.72064
Leioheterodon_modestus_6__-__RAX12516,49.12936,-12.95536
Leioheterodon_modestus_6__-__RAX12657,47.62971,-15.90531
Leioheterodon_modestus_6__-__RAX4204,49.836687,-13.445582
Leioheterodon_modestus_6__-__RAX9515,46.115883,-19.689783
Leioheterodon_modestus_6__-__RAX9642,47.416133,-16.62981667
Liopholidophis_sexlineatus_5__-__JEC15339,47.37445,-21.23266667
Liopholidophis_sexlineatus_5__-__JEC18207,46.458333,-21.413333
Liopholidophis_sexlineatus_5__-__RAN43080,47.316666,-19.358333
Liopholidophis_sexlineatus_5__-__RAX12695,47.28496,-20.70341
Liopholidophis_sexlineatus_5__-__UMFS4926,47.476215,-19.2317
Liopholidophis_sexlineatus_5__-__UMFS4927,47.476215,-19.2317
Liopholidophis_sexlineatus_5__-__UMFS4928,48.125503,-19.183485
Liopholidophis_sexlineatus_5__-__UMFS4929,48.125503,-19.183485
Liopholidophis_sexlineatus_5__-__UMFS4930,48.125503,-19.183485
Liopholidophis_sexlineatus_5__-__UMFS4932,47.476215,-19.2317
Liopholidophis_sexlineatus_5__-__UMFS4933,47.476215,-19.2317
Liopholidophis_sexlineatus_5__-__UMFS4934,47.476215,-19.2317
Madagascarophis_colubrinus_5__-__RAX12323,48.6178,-13.50389
Madagascarophis_colubrinus_5__-__RAX12334,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12407,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12427,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12437,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12438,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12439,49.35818,-12.33429
Madagascarophis_colubrinus_5__-__RAX12449,49.26973,-12.1907
Madagascarophis_colubrinus_5__-__RAX12454,49.26973,-12.1907
Madagascarophis_colubrinus_5__-__RAX12470,49.26973,-12.1907
Madagascarophis_colubrinus_5__-__RAX12483,49.26973,-12.1907
Madagascarophis_colubrinus_5__-__RAX12484,49.666666,-13.083333
Madagascarophis_colubrinus_5__-__RAX12485,49.5,-12.833333
Madascincus_melanopleura_10_JQ008686_ZSM_354_2006,47.42621667,-21.24386667
Madascincus_melanopleura_10_JQ008687_ZCMV_608,47.42621667,-21.24386667
Madascincus_melanopleura_10_JQ008727_ZCMV_2957,47.52254722,-21.23531944
Madascincus_melanopleura_10_JQ008728_ZCMV_2958,47.52254722,-21.23531944
Madascincus_melanopleura_10_JQ008729_ZCMV_2959,47.52254722,-21.23531944
Madascincus_melanopleura_10_JQ008730_ZCMV_2960,47.52254722,-21.23531944
Madascincus_melanopleura_10_JQ008731_ZSM_356_2006,47.52254722,-21.23531944
Madascincus_melanopleura_10_JQ008752_ZCMV_2910,47.45,-21.25
Madascincus_melanopleura_10_JQ008753_ZCMV_0032,49.77555,-14.43766667
Madascincus_melanopleura_10_JQ008754_ZCMV_147,1,-1
Madascincus_melanopleura_10_JQ008755_ZCMV_148,1,-1
Madascincus_melanopleura_10_JQ008756_ZSM_355_2006,47.37178333,-21.24868333
Madascincus_melanopleura_10_JQ008757_ZCMV_2955,47.37178333,-21.24868333
Madascincus_melanopleura_10_JQ008758_ZCMV_3064,47.37178333,-21.24868333
Madascincus_melanopleura_10_JQ008759_ZCMV_3065,47.37178333,-21.24868333
Madascincus_melanopleura_2_HQ993073_ZCMV_2257,48.4167,-18.9333
Madascincus_melanopleura_2_JQ008690_ZCMV_2404,48.4167,-18.91926
Madascincus_melanopleura_2_JQ008691_ZSM_20_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008692_ZSM_21_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008693_ZSM_22_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008694_ZSM_23_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008695_ZCMV_2270,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008696_ZSM_24_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008697_ZCMV_2272,48.4167,-18.93615
Madascincus_melanopleura_2_JQ008698_ZSM_25_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008699_ZSM_26_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008700_ZCMV_2275,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008701_ZSM_14_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008702_ZCMV_2276,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008703_ZCMV_2277,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008704_ZCMV_2278,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008705_ZSM_27_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008706_ZSM_28_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008706_ZSM_3_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008707_ZCMV_2281,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008708_ZCMV_2282,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008709_ZSM_2_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008711_ZSM_4_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008712_ZCMV_2259,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008713_ZCMV_2235,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008714_ZCMV_2236,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008715_ZSM_15_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008716_ZCMV_2261,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008717_ZSM_16_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008718_ZSM_17_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008719_ZSM_18_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008720_ZSM_19_2005,48.41223333,-18.93615
Madascincus_melanopleura_2_JQ008761_PSG_2008_290,1,-1
Madascincus_melanopleura_2_JQ008762_ZCMV_812,48.36666667,-18.87472222
Madascincus_melanopleura_2_JQ008765_ZSM_334_2004,48.4167,-18.9333
Madascincus_melanopleura_2_JQ008766_ZSM_335_2004,48.4167,-18.9333
Madascincus_melanopleura_2_JQ008767_ZSM_333_2004,48.41223333,-18.93615
Mantella_baroni_2__AY862225_Mbar04,47.34305556,-20.835
Mantella_baroni_2_AY723535_Mbar156_2,47.34305556,-20.835
Mantella_baroni_2_AY862201_MbarBB2,47.34305556,-20.835
Mantella_baroni_2_AY862202_MbarB1,47.34305556,-20.835
Mantella_baroni_2_AY862203_MbarB11,47.34305556,-20.835
Mantella_baroni_2_AY862204_MbarB4,47.34305556,-20.835
Mantella_baroni_2_AY862206_MbarB14,47.34305556,-20.835
Mantella_baroni_2_AY862207_MbarB7,47.34305556,-20.835
Mantella_baroni_2_AY862208_Mbar156,47.34305556,-20.835
Mantella_baroni_2_AY862209_Mbar157,47.34305556,-20.835
Mantella_baroni_2_AY862210_Mbar3053,47.34305556,-20.835
Mantella_baroni_2_AY862211_Mbar3055,47.34305556,-20.835
Mantella_baroni_2_AY862212_Mbar350,47.34305556,-20.835
Mantella_baroni_2_AY862213_Mbar373,47.34305556,-20.835
Mantella_baroni_2_AY862214_Mbar3049,47.34305556,-20.835
Mantella_baroni_2_AY862215_Mbar3050,47.34305556,-20.835
Mantella_baroni_2_AY862216_Mbar3051,47.34305556,-20.835
Mantella_baroni_2_AY862217_Mbar3052,47.34305556,-20.835
Mantella_baroni_2_AY862218_Mbar3054,47.34305556,-20.835
Mantella_baroni_2_AY862219_Mbar3056,47.34305556,-20.835
Mantella_baroni_2_AY862220_Mbar3062,47.34305556,-20.835
Mantella_baroni_2_AY862221_MbarBar01,47.34305556,-20.835
Mantella_baroni_2_AY862222_MbarBar02,47.34305556,-20.835
Mantella_baroni_2_AY862223_Mbar01,47.34305556,-20.835
Mantella_baroni_2_AY862224_Mbar03,47.34305556,-20.835
Mantella_baroni_2_AY862226_Mbar05,47.34305556,-20.835
Mantella_baroni_2_AY862227_Mbar06,47.34305556,-20.835
Mantella_baroni_2_AY862228_Mbar07,47.34305556,-20.835
Mantella_baroni_2_AY862229_Mbar08,47.34305556,-20.835
Mantella_baroni_2_AY862230_Mbar260,47.34305556,-20.835
Mantella_baroni_2_AY862231_Mbar372,1,-1
Mantella_baroni_2_AY862232_MbarB19,1,-1
Mantella_baroni_2_AY862233_MbarB27,1,-1
Mantella_baroni_2_AY862235_MbarB21,1,-1
Mantella_baroni_2_AY862236_MbarB30,1,-1
Mantella_baroni_2_AY862238_MbarB23,1,-1
Mantella_baroni_2_AY862239_MbarBB18,1,-1
Mantella_baroni_2_AY862240_MbarB24,1,-1
Mantella_baroni_2_AY862241_Mbar671,1,-1
Mantella_baroni_2_AY862243_MbarB26,1,-1
Mantella_baroni_2_AY862244_Mbar670,1,-1
Mantella_baroni_2_AY862245_MbarBB17,1,-1
Mantella_baroni_2_AY862246_Mbar668,47.6807,-19.6366
Mantella_baroni_2_AY862247_MbarBB16,47.6808,-19.636
Mantella_baroni_2_AY862248_Mbarkl,47.6806,-19.6367
Mantella_baroni_2_AY862249_MbarB6,47.4797,-18.8534
Mantella_baroni_2_AY862250_MbarB29,47.4797,-18.8534
Mantella_baroni_2_AY862252_MbarB35,1,-1
Mantella_baroni_2_AY862253_MbarB17,48.5097,-18.9661
Mantella_baroni_2_AY862254_MbarB13,48.5097,-18.9661
Mantella_baroni_2_AY862254_MbarB3,48.5097,-18.9661
Mantella_baroni_2_AY862256_MbarB10,48.5097,-18.9661
Mantella_baroni_2_AY862257_MbarB18,48.5097,-18.9661
Mantella_baroni_2_AY862258_MbarB12,48.5097,-18.9661
Mantella_baroni_2_AY862259_MbarB31,48.5097,-18.9661
Mantella_baroni_2_AY862260_MbarBB1,48.5097,-18.9661
Mantella_baroni_2_AY862261_MbarB32,48.5097,-18.9661
Mantella_baroni_2_AY862262_Mbar667,48.5097,-18.9661
Mantella_baroni_2_AY862263_MbarB38,45.58333,-23.43333
Mantella_baroni_2_AY862264_Mbar672,45.58333,-23.43333
Mantella_baroni_2_AY862265_MbarB39,45.58333,-23.43333
Mantella_baroni_2_AY862266_MbarB33,45.58333,-23.43333
Mantella_baroni_2_AY862267_MbarB36,45.58333,-23.43333
Mantella_baroni_2_AY862268_MbarB16,48.2929,-18.5699
Mantella_baroni_2_Y862242_MbarB25,1,-1
Mantella_baroni_3_AY862202_MbarB1,1,-1
Mantella_baroni_3_AY862203_MbarB11,47.343056,-20.835
Mantella_baroni_3_AY862204_MbarB4,47.369444,-21.226111
Mantella_baroni_3_AY862206_MbarB14,1,-1
Mantella_baroni_3_AY862207_MbarB7,48.166667,-19.025
Mantella_baroni_3_AY862209_Mbar157,48.498889,-18.83
Mantella_baroni_3_AY862210_Mbar3053,48.510278,-18.965833
Mantella_baroni_3_AY862212_Mbar350,48.326111,-18.612778
Mantella_baroni_3_AY862217_Mbar3052,48.448889,-18.543333
Mantella_baroni_3_AY862222_MbarBar02,48.448889,-18.543333
Mantella_baroni_3_AY862225_Mbar04,1,-1
Mantella_baroni_3_AY862227_Mbar06,1,-1
Mantella_baroni_3_AY862228_Mbar07,1,-1
Mantella_baroni_3_AY862230_Mbar260,1,-1
Mantella_baroni_3_AY862231_Mbar372,1,-1
Mantella_baroni_3_AY862232_MbarB19,1,-1
Mantella_baroni_3_AY862235_MbarB21,1,-1
Mantella_baroni_3_AY862236_MbarB30,1,-1
Mantella_baroni_3_AY862238_MbarB23,1,-1
Mantella_baroni_3_AY862240_MbarB24,1,-1
Mantella_baroni_3_AY862241_Mbar671,1,-1
Mantella_baroni_3_AY862243_MbarB26,1,-1
Mantella_baroni_3_AY862246_Mbar668,1,-1
Mantella_baroni_3_AY862247_MbarBB16,1,-1
Mantella_baroni_3_AY862248_Mbarkl,1,-1
Mantella_baroni_3_AY862252_MbarB35,1,-1
Mantella_baroni_3_AY862253_MbarB17,1,-1
Mantella_baroni_3_AY862255_MbarB13,1,-1
Mantella_baroni_3_AY862258_MbarB12,1,-1
Mantella_baroni_3_AY862259_MbarB31,1,-1
Mantella_baroni_3_AY862262_Mbar667,1,-1
Mantella_baroni_3_AY862263_MbarB38,1,-1
Mantella_baroni_3_AY862264_Mbar672,1,-1
Mantella_baroni_3_AY862266_MbarB33,1,-1
Mantella_baroni_3_AY862267_MbarB36,1,-1
Mantella_baroni_3_AY862268_MbarB16,1,-1
Mantella_bernhardi_1_DQ278740_BernhMiguel11_Maombo6,47.7,-23
Mantella_bernhardi_1_DQ278741_BernhMiguel20_Maombo7,47.7,-23
Mantella_bernhardi_1_DQ278742_BernhMiguel13_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278743_BernhMiguel12_Maombo1,47.7,-23
Mantella_bernhardi_1_DQ278744_BernhMiguel21_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278745_BernhMiguel23_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278746_BernhMiguel6_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278747_BernhMiguel15_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278748_BernhMiguel8_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278749_BernhMiguel16_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278750_BernhMiguel17_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278751_BernhMiguel27_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278752_bernhed52_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278753_bernhed9_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278754_bernhed50_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278755_bernhed23_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278756_bernhed4_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278757_bernhed65_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278758_bernhed38_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278759_bernhed28_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278760_bernhed29_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278761_Bernh35_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278762_bernhed5_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278763_bernhed61_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278764_bernhed17_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278765_bernhed3_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278766_Bernh27_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278767_bernhed15_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278768_bernhed24_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278769_Bernh20_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278770_Bernh22_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278771_Bernh66_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278772_Bernh56_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278773_bernhed2_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278774_bernhed63_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278775_bernhed30_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278776_bernhed44_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278777_bernhed58_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278778_bernhed33_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278779_Mbernhed14_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278780_Mbernhed72_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278781_bernhed70_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278782_bernhed25_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278783_bernhed37_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278784_bernhed34_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278785_bernhed40_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278786_bernhed68_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278787_bernhed18_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278788_bernhed39_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278789_bernhed51_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278790_bernhed8_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278791_bernhed1_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278792_Bernhed36_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278793_BernhMiguel14_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278794_BernhMiguel9_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278795_BernhMiguel25_Maombo3,47.7,-23
Mantella_bernhardi_1_DQ278796_BernhMiguel2_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278797_BernhMiguel18_Maombo,47.7,-23
Mantella_bernhardi_1_DQ278798_BernhMiguel10_Maombo5,47.7,-23
Mantella_bernhardi_2_DQ278651_BernhParf22_Ranomafana2,47.5,-21.4
Mantella_bernhardi_2_DQ278652_BernhFra62_Tolongoina7,47.52,-21.55
Mantella_bernhardi_2_DQ278653_BernhParf12_Ranomafana1,47.5,-21.4
Mantella_bernhardi_2_DQ278654_BernhParf24_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278660_BernhParf55_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278661_BernhFra47_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278662_BernhParf21_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278678_Bernhw28_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278679_BernhParf18_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278680_BernhFranco49_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278687_Bernh665_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278688_Bernh657_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278699_BernhParf20_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278700_BernhParf23_Ranomafana,47.5,-21.4
Mantella_bernhardi_2_DQ278701_Bernhw36_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278702_BernhFranco55_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278703_BernhFra59_Tolongoina5,47.52,-21.55
Mantella_bernhardi_2_DQ278704_Bernhw58_Tolongoina4,47.52,-21.55
Mantella_bernhardi_2_DQ278705_BernhFranco43_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278706_Bernhw33_Tolongoina1,47.52,-21.55
Mantella_bernhardi_2_DQ278707_BernhFranco54_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278708_BernhFranco48_Tolongoina3,47.52,-21.55
Mantella_bernhardi_2_DQ278709_BernhFranco42_Tolongoina2,47.52,-21.55
Mantella_bernhardi_2_DQ278710_BernhFranco40_Tolongoina,47.52,-21.55
Mantella_bernhardi_2_DQ278711_BernhFranco60_Tolongoina6,47.52,-21.55
Mantella_bernhardi_2_DQ278712_BernhFranco38_Tolongoina,47.52,-21.55
Mantella_bernhardi_3_DQ278704_BernhMiguel47_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278705_BernhMiguel55_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278706_BernhMiguel48_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278707_BernhMiguel31_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278708_BernhMiguel30_Vevembe2,47,-22.8
Mantella_bernhardi_3_DQ278709_BernhMiguel34_Vevembe3,47,-22.8
Mantella_bernhardi_3_DQ278710_BernhMiguel52_Vevembe5,47,-22.8
Mantella_bernhardi_3_DQ278711_BernhMiguel38_Vevembe4,47,-22.8
Mantella_bernhardi_3_DQ278712_BernhMiguel40_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278713_BernhMiguel29_Vevembe1,47,-22.8
Mantella_bernhardi_3_DQ278714_BernhMiguel33_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278715_BernhMiguel41_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278716_BernhMiguel49_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278717_BernhMiguel42_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278718_BernhMiguel50_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278719_BernhMiguel35_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278720_BernhMiguel43_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278721_BernhMiguel51_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278722_BernhMiguel36_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278723_BernhMiguel44_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278724_BernhMiguel45_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278725_BernhMiguel53_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278726_BernhMiguel46_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278727_BernhMiguel54_Vevembe,47,-22.8
Mantella_bernhardi_3_DQ278728_BernhMiguel39_Vevembe,47,-22.8
Mantidactylus_aerumlis_1_AY848114_FAZC12117_,47.3181,-20.7745
Mantidactylus_aerumlis_1_AY848115_FAZC12160_,47.3181,-20.7745
Mantidactylus_aerumlis_1_GU808479_ZCMV4410_,1,-1
Mantidactylus_aerumlis_1_GU808480_ZCMV4411_,1,-1
Mantidactylus_aerumlis_1_GU808481_ZCMV4412_,1,-1
Mantidactylus_aerumlis_1_GU808482_ZCMV4420_,1,-1
Mantidactylus_aerumlis_1_GU808483_ZCMV4426_,1,-1
Mantidactylus_aerumlis_1_GU808484_ZCMV5197_,1,-1
Mantidactylus_aerumlis_1_GU808485_ZCMV4511_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808486_ZCMV4682_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808487_ZCMV4683_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808488_ZCMV4685_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808489_ZSM505_2007,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808490_ZSM507_2007,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_GU808491_ZCMV5389_,1,-1
Mantidactylus_aerumlis_1_GU808492_ZCMV5980_,1,-1
Mantidactylus_aerumlis_1_JX570403_ZCMV2666_,47.3964,-21.3201
Mantidactylus_aerumlis_1_JX570404_ZCMV2677_,47.3964,-21.3201
Mantidactylus_aerumlis_1_JX570405_ZCMV2678_,47.3964,-21.3201
Mantidactylus_aerumlis_1_JX570406_ZCMV2679_,47.3964,-21.3201
Mantidactylus_aerumlis_1_JX570407_ZCMV9774_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_JX570408_ZCMV10321_,1,-1
Mantidactylus_aerumlis_1_JX570409_ZCMV9777_,47.52254722,-21.23531944
Mantidactylus_aerumlis_1_JX570410_ZCMV9999_,1,-1
Mantidactylus_aerumlis_1_KF610521_ZCMV10322_,1,-1
Mantidactylus_aerumlis_1_KT240702_JCR1744_,47.60523889,-21.29738056
Mantidactylus_aerumlis_1_KT240703_JCR1575_,1,-1
Mantidactylus_melanopleura_b_12_KF611173_T08224_,47.42621667,-21.24386667
Mantidactylus_melanopleura_b_12_KF611174_ZCMV10305_,47.42621667,-21.24386667
Mantidactylus_melanopleura_b_12_KF611175_T08165_,1,-1
Mantidactylus_melanopleura_b_12_KF611176_T08166_,1,-1
Mantidactylus_melanopleura_b_12_KF611177_T08167_,1,-1
Mantidactylus_melanopleura_b_12_KF611178_T08168_,1,-1
Mantidactylus_melanopleura_b_12_KF611180_T08170_,1,-1
Mantidactylus_melanopleura_b_12_KF611181_ZCMV9452_,1,-1
Mantidactylus_melanopleura_b_12_KF611186_T0858_,1,-1
Mantidactylus_melanopleura_b_12_KF611191_T0865_,1,-1
Mantidactylus_melanopleura_b_12_KF611195_T0880_,1,-1
Mantidactylus_melanopleura_b_12_KF611202_ZCMV9757_,47.52254722,-21.23531944
Mantidactylus_melanopleura_b_12_KF611206_T08235_,47.36666667,-21.21666667
Mantidactylus_melanopleura_b_12_KF611207_T08236_,47.36666667,-21.21666667
Mantidactylus_melanopleura_b_12_KF611212_T08100_,1,-1
Mantidactylus_melanopleura_b_12_KF611213_T08101_,1,-1
Mantidactylus_melanopleura_b_12_KF611214_T08131_,1,-1
