# BEAST v1.8.2, r6687
# Generated Thu Jan 17 14:05:14 EST 2019 [seed=1547751913963]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
235000	-3168.21819607411	-1425.5139837807683	-1742.7042122933415	264390.89558373776	50032.678753349086	129891.53697237805	97233.5192362367	134157.50681999518	65568.59152729476	2.0	10.0	1.0	2.0	1.0	5.804831167805888	0.2863956624582318	0.28116879603793515	0.1427281868431168	0.28970735466071645	1.0E-8	-1742.7042122933415	-209.21631260600265
240000	-3168.570677488883	-1421.7969612100644	-1746.773716278819	119294.56870058406	736991.6857983392	196182.49991936213	96698.01382986919	86474.09140755114	66130.96769196645	5.0	2.0	1.0	1.0	7.0	6.038249871253419	0.2975989464560074	0.28657327552538436	0.12903042206633392	0.2867973559522745	1.0E-8	-1746.773716278819	-202.88785973071046
245000	-3183.9270173953782	-1439.9983681548888	-1743.9286492404894	380503.57655532524	761158.7031476427	613583.3109178063	909229.3602721163	260427.39779723933	113968.25359703478	3.0	1.0	2.0	8.0	2.0	6.620416516497479	0.2975989464560074	0.28657327552538436	0.13394099055946096	0.28188678745914747	1.0E-8	-1743.9286492404894	-215.80532216408807
250000	-3190.1187771946643	-1441.993066101762	-1748.1257110929023	203754.41651135334	459036.516879033	933222.9160692128	85840.9948741267	79406.53878004556	183972.58598630497	5.0	4.0	4.0	1.0	2.0	6.620416516497479	0.2907732324979668	0.28657327552538436	0.1323924709669088	0.29026102100974016	1.0E-8	-1748.1257110929023	-219.5850861669237
255000	-3178.5268574512484	-1431.2208383653353	-1747.3060190859132	109116.8503076695	976553.9217751196	120462.07986402178	188499.1367451024	197234.18556163862	99550.03063957924	3.0	3.0	7.0	1.0	2.0	7.653785205458521	0.2699829465661819	0.292090040222459	0.14636704259868505	0.29155997061267414	1.0E-8	-1747.3060190859132	-209.5472032339832
260000	-3194.568848850625	-1448.550360409407	-1746.0184884412176	543345.1259099913	780354.915998342	419673.371055791	237779.05790502892	304524.7610706892	722040.3236220679	8.0	3.0	1.0	3.0	1.0	7.395922486493435	0.26801396884545253	0.29918290282794385	0.14124315771392953	0.29155997061267414	1.0E-8	-1746.0184884412176	-223.95023934875914
265000	-3180.958096568361	-1435.6331072817852	-1745.3249892865756	416332.9887134813	1278275.8818285759	60461.84619735983	175268.38943697923	170748.07164255605	162725.8816341885	3.0	2.0	1.0	5.0	5.0	4.596226508434612	0.2709229664559966	0.28829860113073946	0.14329601050544816	0.2974824219078158	1.0E-8	-1745.3249892865756	-213.45777994550784
270000	-3184.1572148227915	-1436.4949583310843	-1747.662256491707	129654.61980740141	547781.5884429509	821561.0589386339	237054.11571814812	199830.69235310008	142826.82351607006	3.0	1.0	4.0	4.0	4.0	3.2967051181155425	0.2740450948893259	0.28829860113073946	0.14329601050544816	0.29436029347448656	1.0E-8	-1747.662256491707	-214.88194910205766
275000	-3181.1440652311326	-1430.4634195978515	-1750.680645633281	509294.9793146968	157643.36314511212	63584.185876936135	211114.14146961007	351603.62808375125	1022957.8108349477	1.0	6.0	4.0	4.0	1.0	5.043999834265155	0.27382703961115945	0.2847081041568824	0.1396556055508164	0.3018092506811418	1.0E-8	-1750.680645633281	-207.96313633742645
280000	-3171.5651137684536	-1423.4634366390205	-1748.101677129433	146965.78621241968	76877.12047375158	128063.83161291308	241018.1808270155	83930.39379239608	177088.96931240777	1.0	1.0	1.0	3.0	10.0	6.160541894107135	0.27382703961115945	0.2847737379658371	0.1395899717418617	0.3018092506811418	1.0E-8	-1748.101677129433	-204.99983128374146
285000	-3171.4100407722535	-1422.7362487580872	-1748.6737920141663	96744.00919309842	194283.76006662016	459435.92497772595	481469.95757139433	145246.05292302367	35666.50539494981	5.0	2.0	1.0	2.0	6.0	4.040889177082783	0.2651089047451913	0.2919891203259602	0.14163317186815252	0.30126880306069603	1.0E-8	-1748.6737920141663	-202.53221025312104
290000	-3183.8206385960357	-1439.4733413558797	-1744.3472972401557	211022.18078573293	493965.83879868936	538614.4061893516	1151205.83399301	548006.5538039708	173861.01462065725	2.0	1.0	3.0	4.0	6.0	4.056838339145332	0.2566800267890742	0.2833657261278598	0.15102034704385928	0.30893390003920673	1.0E-8	-1744.3472972401557	-214.97841986151846
295000	-3196.9190243603944	-1449.362963053272	-1747.5560613071225	615712.663561629	94443.32989810855	820202.5814895806	1744527.4098658087	361604.73838105495	287307.43524728727	2.0	2.0	1.0	6.0	5.0	3.93894156634162	0.2644531090099018	0.2789318446465808	0.14044005130510961	0.31617499503840785	1.0E-8	-1747.5560613071225	-220.0009184147868
300000	-3180.040168875298	-1435.0245157708864	-1745.015653104412	498201.87057273526	418153.83609157096	120411.32744034278	407776.7901049538	355447.17782341933	237146.14363001223	1.0	1.0	6.0	1.0	7.0	5.253444058501116	0.2613207351047729	0.2811430742128311	0.14691086228413314	0.31062532839826296	1.0E-8	-1745.015653104412	-212.2932579463211
305000	-3175.277544219236	-1429.2277035540806	-1746.0498406651554	270819.5430769685	123257.20995189835	301964.5204675725	205624.9363968912	209637.57885464205	170280.18673369495	1.0	3.0	4.0	5.0	3.0	7.069376227639749	0.26679466323603046	0.2851129693564298	0.13530187845771852	0.3127904889498213	1.0E-8	-1746.0498406651554	-209.0333113846583
310000	-3189.8941236921155	-1441.9686885402127	-1747.9254351519025	164283.1938901085	1739132.245809273	160767.43502628623	312637.3445166948	193411.6775817948	435184.9602818555	5.0	4.0	1.0	5.0	1.0	5.316630081617289	0.26511266922125415	0.2793898375953474	0.1340992645930824	0.32139822859031614	1.0E-8	-1747.9254351519025	-217.26254138095186
315000	-3170.5113591618538	-1426.5280923236369	-1743.983266838217	183275.47747395476	2945208.717102886	4244835.553502438	303952.0691845256	40489.18312957831	58793.5124224378	1.0	1.0	2.0	11.0	1.0	8.076116596392072	0.2812920947443813	0.27122768773536243	0.13549274568187292	0.31198747183838343	1.0E-8	-1743.983266838217	-200.24094835015592
320000	-3183.8134346163943	-1437.7793746762707	-1746.0340599401234	361825.84165128274	1901482.47412319	1035377.9222981132	114074.09840710775	127748.61572717394	137181.83376630503	4.0	2.0	3.0	4.0	3.0	8.15310366773669	0.2744930322156598	0.2726605402132336	0.14618489701691875	0.306661530554188	1.0E-8	-1746.0340599401234	-213.84288171036505
325000	-3196.061111799646	-1445.0139810129772	-1751.0471307866685	250674.67289894447	1269987.0444230405	971429.8854564127	299064.02775994904	260337.8680045039	158505.53122043828	6.0	1.0	5.0	2.0	2.0	8.059120481343996	0.2744930322156598	0.2726605402132336	0.1334872292734883	0.31935919829761844	1.0E-8	-1751.0471307866685	-220.58874744330492
330000	-3165.839771476075	-1422.7983829384605	-1743.0413885376147	228870.09667186436	808476.1599933982	116478.37590263429	76358.10240431727	22735.430304620706	51332.35286595038	6.0	2.0	1.0	3.0	4.0	3.797316997170146	0.2855247057654389	0.2681389454847427	0.14933927986240306	0.29699706888741545	1.0E-8	-1743.0413885376147	-205.49236744301442
335000	-3173.1281208150367	-1426.9916942625077	-1746.1364265525292	240940.94465868612	248622.617447802	40171.60757096463	26954.018319830247	108037.15496042621	261238.27806786352	9.0	2.0	1.0	2.0	2.0	2.6822551582573895	0.2870795127540608	0.27774194587550355	0.1421743142868341	0.2930042270836017	1.0E-8	-1746.1364265525292	-209.07114229028963
340000	-3180.5207249413306	-1435.1130608039266	-1745.407664137404	234745.38007528867	448764.2437617866	233150.74408030795	126706.01234839695	20709.52792771383	111751.92751403266	8.0	2.0	2.0	1.0	3.0	4.716718937621638	0.2729104178054491	0.28143382609728407	0.14769805039384187	0.2979577057034251	1.0E-8	-1745.407664137404	-214.33161001285936
345000	-3175.8086192480105	-1429.1994832903936	-1746.609135957617	146848.12170674693	797025.5795986557	159984.70619362162	132211.18773019235	164827.3310766675	39276.88194835548	3.0	2.0	1.0	7.0	3.0	3.5754242923208217	0.3000876694848592	0.2694725402375022	0.14769805039384187	0.28274173988379686	1.0E-8	-1746.609135957617	-209.98969018087232
350000	-3167.7119416115393	-1425.7698964435538	-1741.9420451679855	179925.42412462065	911879.0226258411	153589.9167456629	83608.17192014169	69809.7392457899	71890.0475326611	5.0	4.0	4.0	1.0	2.0	5.28633650022527	0.2995660469842985	0.2676837788990319	0.14948681173231218	0.28326336238435756	1.0E-8	-1741.9420451679855	-207.07503005205064
355000	-3173.5969201579023	-1426.7853312001448	-1746.8115889577575	246267.47489867825	1188281.2465720386	29733.17574512504	64081.24365333206	112120.61448308926	89033.7230086314	4.0	2.0	2.0	1.0	7.0	4.041154699981714	0.2907656055754176	0.2910016748166094	0.142233105607473	0.27599961400050016	1.0E-8	-1746.8115889577575	-207.2085787989938
360000	-3174.6274945188306	-1429.4278716104116	-1745.1996229084193	261156.11899353538	3118811.4565729313	310020.2597436505	178973.2933537783	56379.13864257967	78344.37575683634	2.0	1.0	4.0	6.0	3.0	2.7974971277056606	0.2867225949574581	0.29504468543456885	0.142233105607473	0.27599961400050016	1.0E-8	-1745.1996229084193	-207.9977777444691
365000	-3177.644836782585	-1433.2617658857143	-1744.383070896871	190759.17348596774	1627259.8544528503	454643.55372992455	943402.5238369098	122303.88149194824	73976.78164924894	3.0	3.0	2.0	4.0	4.0	1.7789309072444293	0.29387367391227404	0.27610433902762077	0.14302138463210573	0.2870006024279996	1.0E-8	-1744.383070896871	-210.001070743264
370000	-3178.359533780861	-1429.481132240052	-1748.8784015408094	124591.70130956391	1686370.1582953671	3421170.0824632677	264895.71619365853	104503.23552908572	35657.47083129146	2.0	2.0	2.0	5.0	5.0	2.1371157557808447	0.29472288027687726	0.27525513266301754	0.13828931439761782	0.2917326726624875	1.0E-8	-1748.8784015408094	-205.66093208223046
375000	-3199.16258173594	-1450.4491221447943	-1748.7134595911457	316954.97628861933	1.1032566025632681E7	2193704.825037872	365123.9332134069	284246.854582772	162278.00297891375	2.0	1.0	8.0	4.0	1.0	2.716648739978152	0.29472288027687726	0.2673200694670109	0.13855643995906702	0.2994006102970449	1.0E-8	-1748.7134595911457	-222.90099747661947
380000	-3173.220159869502	-1427.5391961110852	-1745.6809637584167	180304.40736143565	2019141.3031382884	2238431.159480884	130343.60738376563	92869.54415904623	22824.80464043972	1.0	2.0	1.0	11.0	1.0	3.891993753929308	0.286894081457974	0.26962228661488796	0.13855643995906702	0.3049271919680711	1.0E-8	-1745.6809637584167	-204.70478404911435
385000	-3156.0333220660077	-1412.0596329027849	-1743.9736891632228	195736.17754595587	532328.5992217327	40776.64014437495	16131.21951792905	29636.096397647332	108173.25489624163	4.0	1.0	5.0	3.0	3.0	4.058998090195734	0.29149965036844877	0.2734972995888186	0.13565365508068508	0.2993493949620477	1.0E-8	-1743.9736891632228	-195.24203134461385
